species_id,source_kind,source_id,name_ja,official_detail_url,official_level_or_grade,official_type_or_app_type,official_attribute,profile_sha256,profile_char_count,evidence_signals,base_hp,base_attack,base_defense,base_speed,base_sp_attack,base_sp_defense,bst,battle_type_1,battle_type_2,battle_type_status,catch_rate,exp_yield,growth_rate,confidence,derivation_version
551,digimon,troopmon,トループモン,https://digimon.net/reference/detail.php?directory_name=troopmon,"成熟期
(クロスウォーズ)",アンデッド型,データ,f30e4e3bd47c4a258b24fbac476163a2b90e0093c06d37cbc5f6dd024ffbfaa6,265,hp:再生:+4 ; attack:力:+4 ; special_attack:エネルギー:+6 ; special_defense:再生:+3 ; type:TYPE_WATER:海:profile:+2 ; type:TYPE_STEEL:機械:profile:+4 ; type:TYPE_GHOST:アンデッド:official_type:+5 ; type:TYPE_DARK:アンデッド:official_type:+3 ; type_choice:TYPE_GHOST:5 ; growth:official_stage_plus_profile_power:medium_fast,96,96,78,78,105,92,545,TYPE_GHOST,,resolved_profile_evidence,150,208,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
552,digimon,deadlyaxemon,デッドリーアックスモン,https://digimon.net/reference/detail.php?directory_name=deadlyaxemon,"成熟期
(クロスウォーズ)",魔獣型,ウィルス,f1479119c1c45213c7174f0ae2ce3f58efa76697765b8695ba4de6412fb7c8fe,341,power:強力:+6 ; hp:体力:+4 ; hp:頑丈:+3 ; attack:力:+6 ; attack:斬:+3 ; attack:粉砕:+5 ; defense:頑丈:+4 ; speed:素早:+10 ; speed:スピード:+4 ; speed:走:+6 ; special_attack:火:+2 ; special_attack:光:+6 ; type:TYPE_WATER:アクア:profile:+4 ; type:TYPE_WATER:アクア:move:+8 ; type:TYPE_FIGHTING:闘士:profile:+2 ; type:TYPE_ROCK:石:profile:+2 ; type:TYPE_NORMAL:獣型:official_type:+4 ; type:TYPE_DARK:魔獣:official_type:+4 ; type:TYPE_NORMAL:魔獣:official_type:+2 ; type_choice:TYPE_WATER:12 ; growth:official_stage_plus_profile_power:medium_fast,120,152,107,179,125,89,772,TYPE_WATER,,resolved_profile_evidence,80,315,GROWTH_MEDIUM_FAST,high,profile-derived-v1
553,digimon,deckerdramon,デッカードラモン,https://digimon.net/reference/detail.php?directory_name=deckerdramon,"成熟期
(クロスウォーズ)",サイボーグ型,ウィルス,c12e8bbc1821d7b5900cb99863618a86b703594acc37b6b5118abd4f455fdff9,284,attack:力:+2 ; attack:牙:+3 ; attack:粉砕:+5 ; speed:飛行:+6 ; type:TYPE_FLYING:飛行:profile:+6 ; type:TYPE_STEEL:サイボーグ:official_type:+5 ; type_choice:TYPE_FLYING:6 ; type_choice:TYPE_STEEL:5 ; growth:official_stage_plus_profile_power:medium_fast,78,123,78,105,78,78,540,TYPE_FLYING,TYPE_STEEL,resolved_profile_evidence,147,215,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
554,digimon,deckergreymon,デッカーグレイモン,https://digimon.net/reference/detail.php?directory_name=deckergreymon,"完全体
(クロスウォーズ)",強化型,ウィルス,d80c5ac4c05abf63010903e8c283614399cd70bd96b20b710309669b9b2d6ab7,389,power:凄まじ:+3 ; attack:パワー:+4 ; attack:力:+6 ; attack:突進:+3 ; defense:防御:+10 ; speed:走:+2 ; special_attack:エネルギー:+6 ; special_attack:衝撃波:+3 ; special_attack:火:+2 ; type:TYPE_GROUND:土:profile:+2 ; type_candidate:TYPE_GROUND:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_slow,105,164,150,114,155,105,793,TYPE_NORMAL,,unresolved_low_type_evidence,85,306,GROWTH_MEDIUM_SLOW,medium,profile-derived-v1
555,digimon,tuwarmon,ツワーモン,https://digimon.net/reference/detail.php?directory_name=tuwarmon,"成熟期
(クロスウォーズ)",突然変異型,ウィルス,8f116c2f566ed3ae5886ff01a857491b6c5ee861dd017064d5aaeec284e8d475,400,attack:力:+4 ; defense:装甲:+5 ; speed:機動:+4 ; special_attack:電磁:+4 ; type:TYPE_ELECTRIC:電磁:profile:+2 ; type:TYPE_STEEL:装甲:profile:+2 ; type:TYPE_NORMAL:突然変異:official_type:+3 ; type_candidate:TYPE_NORMAL:3 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,96,100,96,96,78,544,TYPE_NORMAL,,unresolved_low_type_evidence,151,206,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
556,digimon,tyutyumon,チューチューモン,https://digimon.net/reference/detail.php?directory_name=tyutyumon,"成長期
(クロスウォーズ)",獣型,ウィルス,4ab4760d1e89e929ea68acbb34a886d97c32f0281c784a4204ea5f98c47137b7,277,stats:balanced:no_specialization_signal_in_official_text ; type:TYPE_GRASS:葉:profile:+2 ; type:TYPE_PSYCHIC:催眠:profile:+2 ; type:TYPE_NORMAL:獣型:official_type:+4 ; type_candidate:TYPE_NORMAL:4 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,58,58,58,58,58,348,TYPE_NORMAL,,unresolved_low_type_evidence,197,136,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
557,digimon,chibickmon,チビックモン,https://digimon.net/reference/detail.php?directory_name=chibickmon,"幼年期Ⅰ
(クロスウォーズ)",スライム型,,c9ab130aabca54608f3c67c4851e22180285179d18aced044df64e90988b92fe,232,stats:balanced:no_specialization_signal_in_official_text ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,28,28,28,28,28,28,168,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,237,76,GROWTH_MEDIUM_FAST,low,profile-derived-v1
558,digimon,chikurimon,チクリモン,https://digimon.net/reference/detail.php?directory_name=chikurimon,"成長期
(クロスウォーズ)",機雷型,ウィルス,97ecf1ae529f166fa6cac0c852401715aa3e8a333fcbedc199de16f247b6cccc,229,special_attack:爆発:+3 ; type:TYPE_WATER:水中:profile:+2 ; type:TYPE_ROCK:岩:profile:+4 ; type_candidate:TYPE_ROCK:4 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,58,58,58,72,58,362,TYPE_NORMAL,,unresolved_low_type_evidence,191,146,GROWTH_MEDIUM_FAST,low,profile-derived-v1
559,digimon,damemon,ダメモン,https://digimon.net/reference/detail.php?directory_name=damemon,"成熟期
(クロスウォーズ)",突然変異型,ウィルス,4627a7cbe3ed2473b17118f97791c8e362e5a244042b859891028317a1c070ad,512,power:神:+3 ; attack:拳:+6 ; special_attack:念:+4 ; special_attack:データ:+2 ; special_defense:精神:+4 ; type:TYPE_FIGHTING:拳:profile:+2 ; type:TYPE_FIGHTING:拳:move:+4 ; type:TYPE_PSYCHIC:精神:profile:+2 ; type:TYPE_PSYCHIC:念:profile:+2 ; type:TYPE_NORMAL:突然変異:official_type:+3 ; type_choice:TYPE_FIGHTING:6 ; growth:official_stage_plus_profile_power:medium_fast,83,110,83,83,110,101,570,TYPE_FIGHTING,,resolved_profile_evidence,138,224,GROWTH_MEDIUM_FAST,high,profile-derived-v1
560,digimon,tactimon,タクティモン,https://digimon.net/reference/detail.php?directory_name=tactimon,"究極体
(クロスウォーズ)",魔人型,データ,12ff74bb662fba05cbfc9c71f9ef093bab4d4d07cdf580247947d8361047c265,408,power:神:+9 ; attack:腕力:+5 ; attack:力:+6 ; attack:剣:+9 ; attack:刀:+9 ; attack:破壊:+4 ; special_attack:衝撃波:+3 ; type:TYPE_GROUND:大地:profile:+2 ; type:TYPE_GROUND:地面:profile:+2 ; type:TYPE_GROUND:地震:profile:+2 ; type:TYPE_STEEL:鉄:profile:+6 ; type_choice:TYPE_GROUND:6 ; type_choice:TYPE_STEEL:6 ; growth:official_stage_plus_profile_power:slow,138,255,138,138,152,138,959,TYPE_GROUND,TYPE_STEEL,resolved_profile_evidence,24,405,GROWTH_SLOW,high,profile-derived-v1
561,digimon,darknessbagramon,ダークネスバグラモン,https://digimon.net/reference/detail.php?directory_name=darknessbagramon,"究極体
(クロスウォーズ)",合成型,ウィルス,34ed086bd768f05beb79b151dac816072fbeec23fbc2df02840c457f379b6ad4,483,power:王:+2 ; power:皇帝:+3 ; attack:力:+6 ; attack:破壊:+4 ; speed:一瞬:+3 ; special_attack:闇:+3 ; special_attack:データ:+2 ; type:TYPE_FLYING:羽:profile:+2 ; type:TYPE_GHOST:魂:profile:+2 ; type:TYPE_DARK:闇:profile:+2 ; type:TYPE_DARK:暗黒:profile:+2 ; type:TYPE_DARK:魔王:profile:+2 ; type:TYPE_DARK:ダーク:profile:+6 ; type:TYPE_DARK:ダーク:move:+4 ; type_choice:TYPE_DARK:16 ; growth:official_stage_plus_profile_power:slow,131,176,131,144,154,131,867,TYPE_DARK,,resolved_profile_evidence,65,336,GROWTH_SLOW,high,profile-derived-v1
562,digimon,darkknightmon,ダークナイトモン,https://digimon.net/reference/detail.php?directory_name=darkknightmon,"完全体
(クロスウォーズ)",暗黒騎士型,ウィルス,9363fdf1af8e7086926a90186d5e8190402dd659ba07f76ca45035dbba5d1b0a,288,attack:力:+6 ; attack:斬:+3 ; special_attack:念:+4 ; type:TYPE_FIGHTING:戦士:profile:+2 ; type:TYPE_PSYCHIC:念:profile:+2 ; type:TYPE_GHOST:アンデッド:move:+4 ; type:TYPE_DARK:ダーク:profile:+6 ; type_choice:TYPE_DARK:6 ; growth:official_stage_plus_profile_power:medium_slow,100,140,100,100,118,100,658,TYPE_DARK,,resolved_profile_evidence,121,253,GROWTH_MEDIUM_SLOW,medium,profile-derived-v1
563,digimon,zenimon,ゼニモン,https://digimon.net/reference/detail.php?directory_name=zenimon,"成長期
(クロスウォーズ)",突然変異型,ワクチン,27f51ecf24e64601b1db7d2ab11122000fcc6031af3c5b4af5ae253d1d190094,208,special_attack:波動:+8 ; type:TYPE_STEEL:鉄:profile:+2 ; type:TYPE_STEEL:メカ:profile:+2 ; type:TYPE_NORMAL:突然変異:official_type:+3 ; type_candidate:TYPE_STEEL:4 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,58,58,58,94,58,384,TYPE_NORMAL,,unresolved_low_type_evidence,183,162,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
564,digimon,splashmon,スプラッシュモン,https://digimon.net/reference/detail.php?directory_name=splashmon,"完全体
(クロスウォーズ)",水棲獣人型,ウィルス,c285a1a9f4ab0912b85b0fbc35b2a6d27eb6a84d05dd33e5c593930a9a52b214,647,attack:力:+2 ; attack:格闘:+4 ; speed:高速:+5 ; speed:一瞬:+3 ; special_attack:爆発:+3 ; special_defense:霊:+3 ; type:TYPE_FIGHTING:格闘:profile:+2 ; type:TYPE_GHOST:霊:profile:+2 ; type:TYPE_STEEL:サイボーグ:profile:+2 ; type:TYPE_WATER:水棲:official_type:+5 ; type:TYPE_FIGHTING:獣人:official_type:+3 ; type:TYPE_NORMAL:獣人:official_type:+2 ; type_choice:TYPE_FIGHTING:5 ; type_choice:TYPE_WATER:5 ; growth:official_stage_plus_profile_power:medium_slow,100,127,100,136,114,114,691,TYPE_FIGHTING,TYPE_WATER,resolved_profile_evidence,115,260,GROWTH_MEDIUM_SLOW,high,profile-derived-v1
565,digimon,sparrowmon,スパロウモン,https://digimon.net/reference/detail.php?directory_name=sparrowmon,"成長期
(クロスウォーズ)",鳥型,データ,5eb4c60d9d3a652133fabeee7ce10970775a5198ec9f5d8882f8ddc4f73ae84a,330,attack:拳:+3 ; attack:斬:+3 ; speed:高速:+10 ; speed:スピード:+4 ; speed:機動:+8 ; speed:飛翔:+3 ; speed:飛行:+4 ; special_attack:レーザー:+4 ; type:TYPE_FIGHTING:拳:profile:+2 ; type:TYPE_FLYING:飛行:profile:+4 ; type:TYPE_FLYING:飛翔:profile:+2 ; type:TYPE_FLYING:翼:profile:+2 ; type:TYPE_FLYING:鳥:official_type:+5 ; type_choice:TYPE_FLYING:13 ; growth:official_stage_plus_profile_power:medium_fast,58,85,58,188,76,58,523,TYPE_FLYING,,resolved_profile_evidence,137,240,GROWTH_MEDIUM_FAST,high,profile-derived-v1
566,digimon,starmons,スターモンズ,https://digimon.net/reference/detail.php?directory_name=starmons,"成長期
(クロスウォーズ)",メジャー型,データ,cad76229ab3ec866768ca9df63e637530ba61302c574c2426e8709e2d93eea33,317,stats:balanced:no_specialization_signal_in_official_text ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,58,58,58,58,58,348,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,197,136,GROWTH_MEDIUM_FAST,low,profile-derived-v1
567,digimon,skullknightmonbigaxemode,スカルナイトモン：ビッグアックスモード,https://digimon.net/reference/detail.php?directory_name=skullknightmonbigaxemode,"成熟期
(クロスウォーズ)",強化型,ウィルス,b3d100806ab1785fdebf937029cb00b429e43bf2cb0d9a05d173e0477ba5d025,222,hp:頑丈:+3 ; attack:斧:+3 ; attack:突進:+3 ; attack:粉砕:+10 ; defense:頑丈:+4 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,92,150,96,78,78,78,572,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,135,235,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
568,digimon,skullknightmoncavaliermode,スカルナイトモン：騎馬モード,https://digimon.net/reference/detail.php?directory_name=skullknightmoncavaliermode,"成熟期
(クロスウォーズ)",強化型,ウィルス,84ad07e7f1a5aac41288041976b3dd4c4096af0e9b498d17fdebb63674dbeac9,251,hp:体力:+4 ; attack:力:+2 ; attack:粉砕:+5 ; speed:走:+2 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,96,110,78,87,78,78,527,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,152,206,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
569,digimon,skullknightmon,スカルナイトモン,https://digimon.net/reference/detail.php?directory_name=skullknightmon,"成熟期
(クロスウォーズ)",アンデッド型,ウィルス,904042935d510993820a37d61ed90cbe32ac68c5b35abb60ebbe0f485aaa87f7,200,stats:balanced:no_specialization_signal_in_official_text ; type:TYPE_GHOST:アンデッド:official_type:+5 ; type:TYPE_DARK:アンデッド:official_type:+3 ; type_choice:TYPE_GHOST:5 ; growth:official_stage_plus_profile_power:medium_fast,78,78,78,78,78,78,468,TYPE_GHOST,,resolved_profile_evidence,170,176,GROWTH_MEDIUM_FAST,low,profile-derived-v1
570,digimon,jokermon,ジョーカーモン,https://digimon.net/reference/detail.php?directory_name=jokermon,"完全体
(クロスウォーズ)",魔人型,ウィルス,0d7e357dc35aab39acb809a4eab48227c94e7a176cfd98fa40f05c460114888a,262,power:神:+3 ; special_attack:ビーム:+4 ; special_attack:魔法:+5 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_slow,105,105,105,105,146,105,671,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,112,267,GROWTH_MEDIUM_SLOW,low,profile-derived-v1
571,digimon,shonitamon,シャニタモン,https://digimon.net/reference/detail.php?directory_name=shonitamon,"成熟期
(クロスウォーズ)",強化型,データ,1b956022698cfca0bda59c4ff854242c786d6a683ced1972f5739fdf918734f5,255,attack:力:+4 ; type:TYPE_GRASS:葉:move:+4 ; type_candidate:TYPE_GRASS:4 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,96,78,78,78,78,486,TYPE_NORMAL,,unresolved_low_type_evidence,163,189,GROWTH_MEDIUM_FAST,low,profile-derived-v1
572,digimon,dorulucannon,シャウトモン＋ドルルキャノン,https://digimon.net/reference/detail.php?directory_name=dorulucannon,"成長期
(クロスウォーズ)",強化型,データ,ee84d760bf7339e0754d0589231cd2b70aca180c8ab5c8588bda798a986b3d52,210,attack:力:+6 ; defense:防御:+5 ; special_attack:エネルギー:+9 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,85,80,58,98,58,437,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,172,177,GROWTH_MEDIUM_FAST,low,profile-derived-v1
573,digimon,starsword,シャウトモン＋スターソード,https://digimon.net/reference/detail.php?directory_name=starsword,"成長期
(クロスウォーズ)",強化型,データ,244b0eca21345e230ea9bbea01fc452b3b3a09318e35ea667f6081111301feb2,224,hp:回復:+3 ; attack:剣:+3 ; attack:刀:+3 ; attack:切断:+4 ; defense:硬い:+4 ; special_defense:吸収:+4 ; special_defense:回復:+3 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,72,103,76,58,58,90,457,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,167,184,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
574,digimon,jetsparrow,シャウトモン＋ジェットスパロウ,https://digimon.net/reference/detail.php?directory_name=jetsparrow,"成長期
(クロスウォーズ)",強化型,データ,2afc0add93c640cc5bfca8b8b6d9aba116f1ca891ff437b32a88f35e2eb50a8c,311,power:凄まじ:+3 ; attack:力:+6 ; speed:一瞬:+3 ; speed:飛行:+4 ; type:TYPE_FLYING:飛行:profile:+4 ; type_candidate:TYPE_FLYING:4 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,63,90,63,95,63,63,437,TYPE_NORMAL,,unresolved_low_type_evidence,167,183,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
575,digimon,shoutmonx7,シャウトモンX7,https://digimon.net/reference/detail.php?directory_name=shoutmonx7,"究極体
(クロスウォーズ)",合成型,データ,dded96f2262074ec5479321fff92c770e2041b35b6048fc3503c9ee9519e9611,396,power:神:+3 ; attack:パワー:+4 ; attack:格闘:+4 ; special_attack:エネルギー:+3 ; special_attack:火:+2 ; special_attack:熱:+6 ; type:TYPE_FIRE:灼熱:profile:+2 ; type:TYPE_FIGHTING:格闘:profile:+2 ; type:TYPE_GHOST:魂:profile:+2 ; type_candidate:TYPE_FIGHTING:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:slow,127,163,127,127,177,127,848,TYPE_NORMAL,,unresolved_low_type_evidence,72,326,GROWTH_SLOW,medium,profile-derived-v1
576,digimon,shoutmonx5b,シャウトモンX5B,https://digimon.net/reference/detail.php?directory_name=shoutmonx5b,"究極体
(クロスウォーズ)",合成型,データ,71f34f93201cee4d5278bcfc7dac2892fe18f01a1a66ea97096fea5cc55a75d1,274,power:神:+9 ; attack:パワー:+8 ; attack:力:+6 ; special_attack:火:+2 ; type:TYPE_FLYING:空中:profile:+2 ; type_candidate:TYPE_FLYING:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:slow,138,201,138,138,147,138,900,TYPE_NORMAL,,unresolved_low_type_evidence,46,365,GROWTH_SLOW,medium,profile-derived-v1
577,digimon,shoutmonx5,シャウトモンX5,https://digimon.net/reference/detail.php?directory_name=shoutmonx5,"完全体
(クロスウォーズ)",合成型,データ,1a2bbb7bc6cc27362ee08f2966e59fb34a4f9ba4471891a75b2b1ed3f807e516,222,power:究極:+5 ; attack:パワー:+4 ; attack:力:+2 ; attack:叩:+2 ; speed:飛行:+2 ; special_attack:エネルギー:+3 ; type:TYPE_GROUND:大地:profile:+2 ; type:TYPE_FLYING:飛行:profile:+2 ; type:TYPE_ROCK:石:profile:+2 ; type_candidate:TYPE_FLYING:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_slow,109,145,109,118,122,109,712,TYPE_NORMAL,,unresolved_low_type_evidence,101,282,GROWTH_MEDIUM_SLOW,medium,profile-derived-v1
578,digimon,shoutmonx4b,シャウトモンX4B,https://digimon.net/reference/detail.php?directory_name=shoutmonx4b,"完全体
(クロスウォーズ)",合成型,データ,fbf02b40c17e1290227319d1f64a0a26134db2b41344f20630c1bf3e210e03d1,275,power:神:+6 ; attack:パワー:+12 ; attack:力:+2 ; speed:スピード:+4 ; speed:走:+4 ; type:TYPE_FLYING:大空:profile:+2 ; type_candidate:TYPE_FLYING:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_slow,111,174,111,147,111,111,765,TYPE_NORMAL,,unresolved_low_type_evidence,83,311,GROWTH_MEDIUM_SLOW,medium,profile-derived-v1
579,digimon,shoutmonx4,シャウトモンX4,https://digimon.net/reference/detail.php?directory_name=shoutmonx4,"成熟期
(クロスウォーズ)",合成型,データ,84bc1e8e93a797667a6182a30d199ee79af8dc8186f68792b023de2c0795630c,233,power:最強:+8 ; power:絶大:+5 ; attack:力:+2 ; attack:パンチ:+3 ; attack:刀:+3 ; special_attack:波動:+4 ; special_attack:念:+4 ; type:TYPE_FIGHTING:パンチ:profile:+2 ; type:TYPE_PSYCHIC:念:profile:+2 ; type_candidate:TYPE_FIGHTING:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:slow,101,137,101,101,137,101,678,TYPE_NORMAL,,unresolved_low_type_evidence,94,289,GROWTH_SLOW,medium,profile-derived-v1
580,digimon,shoutmonx3,シャウトモンX3,https://digimon.net/reference/detail.php?directory_name=shoutmonx3,"成熟期
(クロスウォーズ)",合成型,データ,e4e0fcf8ead6fa68501439b49ec1adfbc611ca1a07a8abd491f987fdfadacc3a,224,hp:巨大:+2 ; attack:力:+4 ; attack:剣:+3 ; speed:機動:+4 ; special_defense:耐性:+5 ; special_defense:吸収:+4 ; type:TYPE_FIGHTING:戦士:profile:+2 ; type_candidate:TYPE_FIGHTING:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,87,110,78,96,78,118,567,TYPE_NORMAL,,unresolved_low_type_evidence,143,220,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
581,digimon,shoutmonx2,シャウトモンX2,https://digimon.net/reference/detail.php?directory_name=shoutmonx2,"成熟期
(クロスウォーズ)",強化型,データ,f5d9215fad86da1c348675c2c6523a8808dca8fa75418cdda913dfb8ca29b6fe,325,power:強力:+3 ; power:神:+3 ; attack:腕力:+5 ; attack:パワー:+4 ; attack:力:+6 ; attack:格闘:+4 ; defense:防御:+10 ; defense:装甲:+5 ; special_attack:エネルギー:+3 ; special_attack:ビーム:+4 ; special_attack:レーザー:+4 ; special_defense:精神:+4 ; type:TYPE_FIGHTING:格闘:profile:+2 ; type:TYPE_PSYCHIC:精神:profile:+2 ; type:TYPE_STEEL:装甲:profile:+2 ; type_candidate:TYPE_FIGHTING:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,89,174,156,89,138,107,753,TYPE_NORMAL,,unresolved_low_type_evidence,85,308,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
