dm_technique_id,emerald_runtime_move_id,name_ja,owner_count,direct_profile_mention_count,evidence_signals,type,type_status,category,power,accuracy,pp,effect,effect_argument,effect_status,target,priority,makes_contact,derivation_version
1627,2561,エンド・ワルツ,1,1,type:TYPE_WATER:ウェーブ:profile_context:+3 ; type_choice:TYPE_WATER:3 ; category_scores:physical=2:special=6:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_WATER,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,137,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1628,2562,ゴッドブレス,1,1,type:TYPE_STEEL:鉄:profile_context:+3 ; type_choice:TYPE_STEEL:3 ; category_scores:physical=0:special=8:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_STEEL,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,117,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1629,2563,エクリプスフィンガー,1,1,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=2:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,142,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1630,2564,カリュドーンアルクス,1,1,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:177.0>=136.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,122,90,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1631,2565,スーパーソニックボイス,1,1,type_owner_context:TYPE_FLYING:2 ; category_scores:physical=0:special=2:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:必殺:profile_context:+4 ; power:破壊:profile_context:+3 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FLYING,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,145,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1632,2566,デストロイドクラッシュ,1,1,type_owner_context:TYPE_STEEL:2 ; category_scores:physical=12:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; power:デストロイ:name:+4 ; power:デストロイ:profile_context:+4 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_STEEL,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,167,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1633,2567,クリスタルレボリューション,1,1,type:TYPE_ICE:氷:profile_context:+3 ; type:TYPE_ROCK:クリスタル:name:+6 ; type:TYPE_ROCK:クリスタル:profile_context:+3 ; type_choice:TYPE_ROCK:9 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:156.0>=129.0 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_ROCK,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,131,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1634,2568,アイオブザゴーゴン,1,1,type:TYPE_DARK:闇:profile_context:+3 ; type_choice:TYPE_DARK:3 ; category_scores:physical=0:special=2:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_DARK,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,111,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1635,2569,グランキラー,1,1,type:TYPE_STEEL:メタル:profile_context:+3 ; type_choice:TYPE_STEEL:3 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:122.0>=122.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_STEEL,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,92,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1636,2570,グランディスシザー,1,1,type_owner_context:TYPE_BUG:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:122.0>=122.0 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_BUG,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,112,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1637,2571,ディメンションシザー,1,1,type_owner_context:TYPE_BUG:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:149.0>=131.0 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_BUG,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,127,90,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1638,2572,ザ・キー,1,1,type_owner_context:TYPE_FAIRY:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:158.0>122.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FAIRY,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,112,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1639,2573,ギュプト粒子砲,1,1,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:162.0>=149.0 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,134,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1640,2574,ルーインブラスト(破滅の爆薬),1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=4:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,114,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1641,2575,黄獣偃月刀（きじゅうえんげつとう）,1,0,type_owner_context:TYPE_ICE:2 ; category_scores:physical=4:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_ICE,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,137,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,true,profile-derived-v1
1642,2576,獣狼大回転（じゅうろうだいかいてん),1,0,type_owner_context:TYPE_ICE:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:203.0>162.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_ICE,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,137,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1643,2577,激・氷月牙（げき ひょうげつが）,1,0,type:TYPE_ICE:氷:name:+6 ; type_choice:TYPE_ICE:6 ; category_scores:physical=4:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_ICE,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,137,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,true,profile-derived-v1
1644,2578,ハートブレイカー,1,1,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=2:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; power:ブレイカー:name:+3 ; power:ブレイカー:profile_context:+3 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,175,85,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1645,2579,クィーンスタンプ,1,1,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:182.0>142.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,125,90,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1646,2580,クィーンスティック,1,1,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:182.0>142.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,125,90,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1647,2581,チェックメイト,1,1,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:135.0>126.0 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,119,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1648,2582,キングスティック,1,1,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:135.0>126.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,99,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1649,2583,キングダッシュ,1,1,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:135.0>126.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,99,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1650,2584,サルしばい,1,1,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:135.0>=135.0 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,119,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1651,2585,ダイナ・キャノン,1,1,type_owner_context:TYPE_STEEL:2 ; category_scores:physical=0:special=8:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:キャノン:name:+2 ; power:キャノン:profile_context:+4 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_STEEL,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,142,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1652,2586,グレネードストーム,1,1,type_owner_context:TYPE_STEEL:2 ; category_scores:physical=0:special=6:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_STEEL,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,92,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1653,2587,ギガシーデストロイヤー,1,1,type:TYPE_ELECTRIC:雷:profile_context:+3 ; type_choice:TYPE_ELECTRIC:3 ; category_scores:physical=0:special=2:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:ギガ:name:+3 ; power:ギガ:profile_context:+3 ; power:デストロイ:name:+4 ; power:デストロイ:profile_context:+4 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_ELECTRIC,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,212,85,5,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1654,2588,スカイウェーブ,1,1,type:TYPE_WATER:ウェーブ:name:+6 ; type:TYPE_WATER:ウェーブ:profile_context:+3 ; type_choice:TYPE_WATER:9 ; category_scores:physical=0:special=8:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_WATER,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,122,90,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1655,2589,鉄拳制裁,1,1,type:TYPE_FIGHTING:拳:name:+6 ; type:TYPE_FIGHTING:拳:profile_context:+3 ; type:TYPE_STEEL:鉄:name:+6 ; type:TYPE_STEEL:鉄:profile_context:+3 ; type_choice:TYPE_FIGHTING:9 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:183.0>138.0 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIGHTING,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,146,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1656,2590,地神！神鳴！神馳！親父！（じしん！かみなり！かじ！おやじ！）,1,0,type_owner_context:TYPE_FAIRY:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:183.0>138.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_FAIRY,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,126,90,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1657,2591,ちゃぶ台返し,1,1,type:TYPE_GROUND:地面:profile_context:+3 ; type_choice:TYPE_GROUND:3 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:183.0>138.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_GROUND,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,126,90,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1658,2592,ブラックレクイエム,1,1,type_owner_context:TYPE_DARK:2 ; category_scores:physical=0:special=2:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_DARK,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,109,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1659,2593,デッドスクリーム,1,1,type_owner_context:TYPE_DARK:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:152.0>=147.0 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_DARK,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,129,90,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1660,2594,覇王両断剣,2,2,type_owner_context:TYPE_DARK:2 ; category_scores:physical=12:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; power:必殺:profile_context:+8 ; effect:hit ; owners:2 ; direct_profile_mentions:2,TYPE_DARK,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,161,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,true,profile-derived-v1
1661,2595,オーロラブラスター,1,1,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=8:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:ブラスター:name:+3 ; power:ブラスター:profile_context:+3 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,136,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1662,2596,ダークプロミネンス,1,1,type:TYPE_DARK:ダーク:name:+6 ; type:TYPE_DARK:ダーク:profile_context:+6 ; type_choice:TYPE_DARK:12 ; category_scores:physical=0:special=2:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:ギガ:profile_context:+3 ; power:キャノン:profile_context:+2 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_DARK,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,124,90,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1663,2597,ハイパームゲンキャノン,2,2,type_owner_context:TYPE_STEEL:4 ; category_scores:physical=0:special=14:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:キャノン:name:+2 ; power:キャノン:profile_context:+4 ; power:必殺:profile_context:+8 ; effect:hit ; owners:2 ; direct_profile_mentions:2,TYPE_STEEL,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,175,85,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1664,2598,カオスクラッシャー,1,1,type_owner_context:TYPE_STEEL:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:221.0>154.0 ; power:クラッシャー:name:+3 ; power:クラッシャー:profile_context:+3 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_STEEL,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,177,85,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1665,2599,スーパージェノサイドアタック,1,1,type:TYPE_STEEL:装甲:profile_context:+3 ; type_choice:TYPE_STEEL:3 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:221.0>154.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_STEEL,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,147,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
1666,2600,デモンズディザスター,1,1,type_owner_context:TYPE_DARK:2 ; category_scores:physical=2:special=2:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:169.0>151.0 ; power:必殺:profile_context:+4 ; power:強力:profile_context:+2 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_DARK,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,148,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
