kind,id,source_id,name_ja,unicode_codepoints,current_limit,over_limit
technique,1069,,"プラッツェンクロイツ",10,16,false
technique,1070,,"ゲヴァルトシュベルマー",11,16,false
technique,1071,,"ライトニングシャワー",10,16,false
technique,1072,,"サンダースラッシュ",9,16,false
technique,1073,,"サークレットディフェンス",12,16,false
technique,1074,,"フォルムタラニス",8,16,false
technique,1075,,"パーホルス",5,16,false
technique,1076,,"グレンストーム",7,16,false
technique,1077,,"ブラストスマッシュ",9,16,false
technique,1078,,"ヴォルケニック・フレア",11,16,false
technique,1079,,"グライドブレイズ",8,16,false
technique,1080,,"メルダイナー",6,16,false
technique,1081,,"ワイルドブラスト",8,16,false
technique,1082,,"フェルトメイド",7,16,false
technique,1083,,"ホーリーディザイア",9,16,false
technique,1084,,"ダークディスパイア",9,16,false
technique,1085,,"カオスディグレイド",9,16,false
technique,1086,,"パラズィヴァルツァー",10,16,false
technique,1087,,"クオーツィオーネ",8,16,false
technique,1088,,"ライトニングバスター",10,16,false
technique,1089,,"ロケットメッサー",8,16,false
technique,1090,,"フリスビッカー",7,16,false
technique,1091,,"アサルトクロー",7,16,false
technique,1092,,"グレイトフレイム",8,16,false
technique,1093,,"アースタンプ",6,16,false
technique,1094,,"超低速一文字斬り",8,16,false
technique,1095,,"超高速一文字斬り",8,16,false
technique,1096,,"ウォルレーキ",6,16,false
technique,1097,,"カンカン",4,16,false
technique,1098,,"コッツン",4,16,false
technique,1099,,"メディテーションキュア",11,16,false
technique,1100,,"マントラチャント",8,16,false
technique,1101,,"シャットクロー",7,16,false
technique,1102,,"トリコベゾアール",8,16,false
technique,1103,,"エクススクラッチ",8,16,false
technique,1104,,"ジェットアロー",7,16,false
technique,1105,,"クラッシュシンフォニー",11,16,false
technique,1106,,"プチフレイム",6,16,false
technique,1107,,"プラズマクラック",8,16,false
technique,1108,,"ロケットバンカー",8,16,false
technique,1109,,"ガルルソード",6,16,false
technique,1110,,"グレイキャノン",7,16,false
technique,1111,,"ガオガトルネード",8,16,false
technique,1112,,"ウィニングナックル",9,16,false
technique,1113,,"ハウリングキャノン",9,16,false
technique,1114,,"ダッシュダブルクロー",10,16,false
technique,1115,,"ガオガハウンド",7,16,false
technique,1116,,"スパイラルブロー",8,16,false
technique,1117,,"スクラッチスマッシュ",10,16,false
technique,1118,,"手裏裏剣（しゅりりんけん）",13,16,false
technique,1119,,"打竹落し（うちたけおとし）",13,16,false
technique,1120,,"弾丸旋風（だんがんせんぷう）",14,16,false
technique,1121,,"絶光衝（ぜっこうしょう）",12,16,false
technique,1122,,"ホーリーショット",8,16,false
technique,1123,,"ジャッジメント",7,16,false
technique,1124,,"ゼロ・ジェネシス",8,16,false
technique,1125,,"ベニアズマ・ストレート",11,16,false
technique,1126,,"ベニアズマ・アッパーカット",13,16,false
technique,1127,,"乱破（らっぱ）",7,16,false
technique,1128,,"水破（すっぱ）",7,16,false
technique,1129,,"突破（とっぱ）",7,16,false
technique,1130,,"火弾",2,16,false
technique,1131,,"水竜",2,16,false
technique,1132,,"風車",2,16,false
technique,1133,,"電閃",2,16,false
technique,1134,,"索敵",2,16,false
technique,1135,,"ナイトストーカー",8,16,false
technique,1136,,"ラブポイズン",6,16,false
technique,1137,,"ファイナルストライクロール",13,16,false
technique,1138,,"マッドネスメリーゴーランドＤＸ",15,16,false
technique,1139,,"サイバーギガンティックランチャー",16,16,false
technique,1140,,"コロナル・マス・エジェクション",15,16,false
technique,1141,,"プラズマキャノン",8,16,false
technique,1142,,"ナイトホーク",6,16,false
technique,1143,,"トライデントテール",9,16,false
technique,1144,,"強羅打雷銃（ゴウラダライガン）",15,16,false
technique,1145,,"超力鳴動破（チョウリキメイドウハ）",17,16,true
technique,1146,,"魔重力呪縛陣（まじゅうりょくじゅばくじん）",21,16,true
technique,1147,,"The Lion Sleeps Tonight",23,16,true
technique,1148,,"Lion Heart",10,16,false
technique,1149,,"獣王堕拳",4,16,false
technique,1150,,"腐毒爪",3,16,false
technique,1151,,"ボンバーヘッド",7,16,false
technique,1152,,"ファイヤーワークスレボリューション",17,16,true
technique,1153,,"デス・ザ・キャノン",9,16,false
technique,1154,,"ダイアモンドマシンガン",11,16,false
technique,1155,,"ダイアモンドヘッジホッグ",12,16,false
technique,1156,,"プリズムフラッシュ",9,16,false
technique,1157,,"クリスタルブレス",8,16,false
technique,1158,,"ライトニングシュート",10,16,false
technique,1159,,"ライトニングオーバーヘッド",13,16,false
technique,1160,,"悪夢の泡",4,16,false
technique,1161,,"チンチクリン",6,16,false
technique,1162,,"シュガープラム",7,16,false
technique,1163,,"ホーンブレイカー",8,16,false
technique,1164,,"へヴィスピーカー",8,16,false
technique,1165,,"ガムロール",5,16,false
technique,1166,,"トランスデリバリー",9,16,false
technique,1167,,"アストラルスナッチャー",11,16,false
technique,1168,,"スカーレットブラッドワイン",13,16,false
technique,1169,,"インビジブルスネークアイズ",13,16,false
technique,1170,,"電影烈破（でんえいれっぱ）",13,16,false
technique,1171,,"光電殺法之陣（こうでんさっぽうのじん）",19,16,true
technique,1172,,"癒天光(いてんこう）",10,16,false
technique,1173,,"業火弾（ごうかだん）",10,16,false
technique,1174,,"爆水竜（ばくすいりゅう）",12,16,false
technique,1175,,"暴風車（ぼうふうしゃ）",11,16,false
technique,1176,,"雷電閃（らいでんじん）",11,16,false
technique,1177,,"瞬索敵（しゅんさくてき）",12,16,false
technique,1178,,"カミウチ",4,16,false
technique,1179,,"ギルティッシュ",7,16,false
technique,1180,,"リークインフォメーション",12,16,false
technique,1181,,"ナイトメアレイド",8,16,false
technique,1182,,"ブラッディストリームグレイド",14,16,false
technique,1183,,"ギャディアックレイド",10,16,false
technique,1184,,"ドンドコ音頭",6,16,false
technique,1185,,"乱れ打ちラッシュ",8,16,false
technique,1186,,"極め太鼓",4,16,false
technique,1187,,"漢魂乱れ太鼓",6,16,false
technique,1188,,"ラウディドラマー",8,16,false
technique,1189,,"ドリルバスター",7,16,false
technique,1190,,"ドルルトルネード",8,16,false
technique,1191,,"ドリルブレーダー",8,16,false
technique,1192,,"タイラントコルブラント",11,16,false
technique,1193,,"バーニング・ザ・ドラゴン",12,16,false
technique,1194,,"ドラゴンブレストニックファイア",15,16,false
technique,1195,,"ハラショーアタック",9,16,false
technique,1196,,"デスマーチ",5,16,false
technique,1197,,"エアスライサー",7,16,false
technique,1198,,"アクアレジア",6,16,false
technique,1199,,"アクアレイジ",6,16,false
technique,1200,,"デッカードランチャー",10,16,false
technique,1201,,"スモーキーファング",9,16,false
technique,1202,,"ヘビーテイルフック",9,16,false
technique,1203,,"プラズマデッカードランチャー",14,16,false
technique,1204,,"メイルバードランチャー",11,16,false
technique,1205,,"テラデストロイヤー",9,16,false
technique,1206,,"ファイナルスパーク",9,16,false
technique,1207,,"マンティスダンス",8,16,false
technique,1208,,"スモーキンブギ",7,16,false
technique,1209,,"チューチュー・ツイッター",12,16,false
technique,1210,,"チンチクリンリン",8,16,false
technique,1211,,"プチシュガープラム",9,16,false
technique,1212,,"ファイナルチクリモン",10,16,false
technique,1213,,"コンペートーハンマー",10,16,false
technique,1214,,"ブンブン拳",5,16,false
technique,1215,,"ガンバルカン",6,16,false
technique,1216,,"ブー・スト・アタック",10,16,false
technique,1217,,"壱の太刀",4,16,false
technique,1218,,"弐の太刀",4,16,false
technique,1219,,"参の太刀",4,16,false
technique,1220,,"タネガシマ",5,16,false
technique,1221,,"鬼神突",3,16,false
technique,1222,,"星割り",3,16,false
technique,1223,,"ゴッドオブデススナッチャー",13,16,false
technique,1224,,"バルフィアイズ",7,16,false
technique,1225,,"エターナルダークメア",10,16,false
technique,1226,,"ツインスピア",6,16,false
technique,1227,,"ショルダーブレード",9,16,false
technique,1228,,"こめっとランチャー",9,16,false
technique,1229,,"ゼニナゲ",4,16,false
technique,1230,,"ポイゾナスフォース",9,16,false
technique,1231,,"ハイドロプレッシャー",10,16,false
technique,1232,,"ビードラウン",6,16,false
technique,1233,,"タイガータイフーン（真の姿時）",15,16,false
technique,1234,,"クラッシュブーム",8,16,false
technique,1235,,"ウィングエッジ",7,16,false
technique,1236,,"ランダムレーザー",8,16,false
technique,1237,,"ウィッシュアポンアスター",12,16,false
technique,1238,,"アックスライダー",8,16,false
technique,1239,,"ストームアックス",8,16,false
technique,1240,,"キバブレイバー",7,16,false
technique,1241,,"スピアニードル",7,16,false
technique,1242,,"ブレストアイ・ウィンク",11,16,false
technique,1243,,"ルナティックスラッシュ",11,16,false
technique,1244,,"ガイアマジッカー",8,16,false
technique,1245,,"霞隠",2,16,false
technique,1246,,"葉隠",2,16,false
technique,1247,,"ドルルキャノン",7,16,false
technique,1248,,"スターブレイド",7,16,false
technique,1249,,"エアシューター",7,16,false
technique,1250,,"プラズマブラスター",9,16,false
technique,1251,,"バーストダッシュストリーム",13,16,false
technique,1252,,"メテオバスターアタック",11,16,false
technique,1253,,"メテオインパクト",8,16,false
technique,1254,,"カオスフレア",6,16,false
technique,1255,,"スターズブレイドセレストライク",15,16,false
technique,1256,,"ハイアドモスフェリックプレッシャー",17,16,true
technique,1257,,"バーニングスタースラッシャー",14,16,false
technique,1258,,"マックアロー",6,16,false
technique,1259,,"ホーンブレイカーDX",10,16,false
technique,1260,,"バディブラスター",8,16,false
technique,1261,,"アームバンカー",7,16,false
technique,1262,,"オプティックレーザー",10,16,false
technique,1263,,"ミヤバルカン",6,16,false
technique,1264,,"トライデントジャスファング",13,16,false
technique,1265,,"ハイパーロックマグナム",11,16,false
technique,1266,,"エレキバスタークロス",10,16,false
technique,1267,,"ビクトライズ・バンキング",12,16,false
technique,1268,,"ブレイブビートロックダブルクロス",16,16,false
technique,1269,,"ハートブレイクショット",11,16,false
technique,1270,,"セクシーダイナマイツ",10,16,false
