emerald_species_id,source_kind,source_id,source_numeric_id,name_ja,name_localized,level_or_grade,official_type,official_attribute,source_url
917,digimon,mastertyranomon,,マスターティラノモン,MASTERTYRANOMON,完全体,恐竜型,ワクチン,https://digimon.net/reference/detail.php?directory_name=mastertyranomon
918,digimon,majiramon,,マジラモン,MAJIRAMON,完全体,聖竜型,データ,https://digimon.net/reference/detail.php?directory_name=majiramon
919,digimon,makuramon,,マクラモン,MAKURAMON,完全体,聖獣型,データ,https://digimon.net/reference/detail.php?directory_name=makuramon
920,digimon,mermaimon,,マーメイモン,MERMAIMON,完全体,水棲獣人型,データ,https://digimon.net/reference/detail.php?directory_name=mermaimon
921,digimon,volcamon,,ボルケーモン,VOLCAMON,完全体,サイボーグ型,データ,https://digimon.net/reference/detail.php?directory_name=volcamon
922,digimon,holyangemon,,ホーリーエンジェモン,HOLYANGEMON,完全体,大天使型,ワクチン,https://digimon.net/reference/detail.php?directory_name=holyangemon
923,digimon,whamon,,ホエーモン,WHAMON,完全体,水棲哺乳類型,ワクチン,https://digimon.net/reference/detail.php?directory_name=whamon
924,digimon,betsumon,,ベツモン,BETSUMON,完全体,パペット型,データ,https://digimon.net/reference/detail.php?directory_name=betsumon
925,digimon,vademon2,,ベーダモン（X抗体）,VADEMON2,完全体,宇宙人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=vademon2
926,digimon,vademon,,ベーダモン,VADEMON,完全体,宇宙人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=vademon
927,digimon,blossomon,,ブロッサモン,BLOSSOMON,完全体,植物型,データ,https://digimon.net/reference/detail.php?directory_name=blossomon
928,digimon,flaremon,,フレアモン,FLAREMON,完全体,獣人型,ワクチン,https://digimon.net/reference/detail.php?directory_name=flaremon
929,digimon,bluemeramon,,ブルーメラモン,BLUEMERAMON,完全体,火炎型,ウィルス,https://digimon.net/reference/detail.php?directory_name=bluemeramon
930,digimon,blackmegalogrowmon,,ブラックメガログラウモン,BLACKMEGALOGROWMON,完全体,サイボーグ型,ウィルス,https://digimon.net/reference/detail.php?directory_name=blackmegalogrowmon
931,digimon,phelesmon,,フェレスモン,PHELESMON,完全体,堕天使型,ウィルス,https://digimon.net/reference/detail.php?directory_name=phelesmon
932,digimon,fantomon,,ファントモン,FANTOMON,完全体,ゴースト型,ウィルス,https://digimon.net/reference/detail.php?directory_name=fantomon
933,digimon,hippogriffomon,,ヒポグリフォモン,HIPPOGRIFFOMON,完全体,幻獣型,データ,https://digimon.net/reference/detail.php?directory_name=hippogriffomon
934,digimon,picklemon,,ピッコロモン,PICKLEMON,完全体,妖精型,データ,https://digimon.net/reference/detail.php?directory_name=picklemon
935,digimon,bigmamemon,,ビッグマメモン,BIGMAMEMON,完全体,突然変異型,データ,https://digimon.net/reference/detail.php?directory_name=bigmamemon
936,digimon,bishopchessmon,,ビショップチェスモン,BISHOPCHESSMON,完全体,パペット型,ウィルス,https://digimon.net/reference/detail.php?directory_name=bishopchessmon
937,digimon,hisyaryumon,,ヒシャリュウモン,HISYARYUMON,完全体,獣竜型,ワクチン,https://digimon.net/reference/detail.php?directory_name=hisyaryumon
938,digimon,pumpmon,,パンプモン,PUMPMON,完全体,パペット型,データ,https://digimon.net/reference/detail.php?directory_name=pumpmon
939,digimon,pandamon,,パンダモン,PANDAMON,完全体,パペット型,データ,https://digimon.net/reference/detail.php?directory_name=pandamon
940,digimon,panjyamon,,パンジャモン,PANJYAMON,完全体,獣人型,ワクチン,https://digimon.net/reference/detail.php?directory_name=panjyamon
941,digimon,hangyomon,,ハンギョモン,HANGYOMON,完全体,水棲獣人型,データ,https://digimon.net/reference/detail.php?directory_name=hangyomon
942,digimon,parrotmon,,パロットモン,PARROTMON,完全体,巨鳥型,ワクチン,https://digimon.net/reference/detail.php?directory_name=parrotmon
943,digimon,valvemon,,バルブモン,VALVEMON,完全体,マシーン型,データ,https://digimon.net/reference/detail.php?directory_name=valvemon
944,digimon,bastemon,,バステモン,BASTEMON,完全体,獣人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=bastemon
945,digimon,pajiramon,,パジラモン,PAJIRAMON,完全体,聖獣型,ウィルス,https://digimon.net/reference/detail.php?directory_name=pajiramon
946,digimon,paildramon,,パイルドラモン,PAILDRAMON,完全体,竜人型,フリー,https://digimon.net/reference/detail.php?directory_name=paildramon
947,digimon,neodevimon,,ネオデビモン,NEODEVIMON,完全体,堕天使型,ウィルス,https://digimon.net/reference/detail.php?directory_name=neodevimon
948,digimon,nanomon,,ナノモン,NANOMON,完全体,マシーン型,ウィルス,https://digimon.net/reference/detail.php?directory_name=nanomon
949,digimon,knightmon,,ナイトモン,KNIGHTMON,完全体,戦士型,データ,https://digimon.net/reference/detail.php?directory_name=knightmon
950,digimon,doruguremon,,ドルグレモン,DORUGUREMON,完全体,獣竜型,データ,https://digimon.net/reference/detail.php?directory_name=doruguremon
951,digimon,triceramon,,トリケラモン,TRICERAMON,完全体,角竜型,データ,https://digimon.net/reference/detail.php?directory_name=triceramon
952,digimon,tonosamagekomon,,トノサマゲコモン,TONOSAMAGEKOMON,完全体,両生類型,ウィルス,https://digimon.net/reference/detail.php?directory_name=tonosamagekomon
953,digimon,doumon,,ドウモン,DOUMON,完全体,魔人型,データ,https://digimon.net/reference/detail.php?directory_name=doumon
954,digimon,delumon,,デラモン,DELUMON,完全体,鳥型,データ,https://digimon.net/reference/detail.php?directory_name=delumon
955,digimon,duramon,,デュラモン,DURAMON,完全体,武器型,ワクチン,https://digimon.net/reference/detail.php?directory_name=duramon
956,digimon,deathmeramon,,デスメラモン,DEATHMERAMON,完全体,火炎型,データ,https://digimon.net/reference/detail.php?directory_name=deathmeramon
957,digimon,digitamamon,,デジタマモン,DIGITAMAMON,完全体,パーフェクト型,データ,https://digimon.net/reference/detail.php?directory_name=digitamamon
958,digimon,death-x-doruguremon,,デクスドルグレモン,DEATH-X-DORUGUREMON,完全体,アンデッド型,ウィルス,https://digimon.net/reference/detail.php?directory_name=death-x-doruguremon
959,digimon,dinobeemon,,ディノビーモン,DINOBEEMON,完全体,突然変異型,フリー,https://digimon.net/reference/detail.php?directory_name=dinobeemon
960,digimon,chohakkaimon,,チョ・ハッカイモン,CHOHAKKAIMON,完全体,パペット型,データ,https://digimon.net/reference/detail.php?directory_name=chohakkaimon
961,digimon,caturamon,,チャツラモン,CATURAMON,完全体,聖獣型,データ,https://digimon.net/reference/detail.php?directory_name=caturamon
962,digimon,tyilinmon,,チィリンモン,TYILINMON,完全体,聖獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=tyilinmon
963,digimon,tankdramon,,タンクドラモン,TANKDRAMON,完全体,マシーン型,ウィルス,https://digimon.net/reference/detail.php?directory_name=tankdramon
964,digimon,dagomon,,ダゴモン,DAGOMON,完全体,水棲獣人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=dagomon
965,digimon,taomon,,タオモン,TAOMON,完全体,魔人型,データ,https://digimon.net/reference/detail.php?directory_name=taomon
966,digimon,darksuperstarmon,,ダークスーパースターモン,DARKSUPERSTARMON,完全体,突然変異型,ウィルス,https://digimon.net/reference/detail.php?directory_name=darksuperstarmon
967,digimon,sirenmon,,セイレーンモン,SIRENMON,完全体,神人型,データ,https://digimon.net/reference/detail.php?directory_name=sirenmon
968,digimon,saviorhuckmon,,セイバーハックモン,SAVIORHUCKMON,完全体,竜人型,データ,https://digimon.net/reference/detail.php?directory_name=saviorhuckmon
969,digimon,zudomon,,ズドモン,ZUDOMON,完全体,海獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=zudomon
970,digimon,scorpiomon,,スコピオモン,SCORPIOMON,完全体,昆虫型,データ,https://digimon.net/reference/detail.php?directory_name=scorpiomon
971,digimon,skullbaluchimon,,スカルバルキモン,SKULLBALUCHIMON,完全体,アンデッド型,データ,https://digimon.net/reference/detail.php?directory_name=skullbaluchimon
972,digimon,skullsatamon,,スカルサタモン,SKULLSATAMON,完全体,アンデッド型,ウィルス,https://digimon.net/reference/detail.php?directory_name=skullsatamon
973,digimon,skullgreymon,,スカルグレイモン,SKULLGREYMON,完全体,アンデッド型,ウィルス,https://digimon.net/reference/detail.php?directory_name=skullgreymon
974,digimon,superstarmon,,スーパースターモン,SUPERSTARMON,完全体,突然変異型,データ,https://digimon.net/reference/detail.php?directory_name=superstarmon
975,digimon,sinduramon,,シンドゥーラモン,SINDURAMON,完全体,聖鳥型,データ,https://digimon.net/reference/detail.php?directory_name=sinduramon
976,digimon,silphymon,,シルフィーモン,SILPHYMON,完全体,獣人型,フリー,https://digimon.net/reference/detail.php?directory_name=silphymon
977,digimon,jyureimon,,ジュレイモン,JYUREIMON,完全体,植物型,ウィルス,https://digimon.net/reference/detail.php?directory_name=jyureimon
978,digimon,shakkoumon,,シャッコウモン,SHAKKOUMON,完全体,突然変異型,フリー,https://digimon.net/reference/detail.php?directory_name=shakkoumon
979,digimon,jyagamon,,ジャガモン,JYAGAMON,完全体,植物型,ワクチン,https://digimon.net/reference/detail.php?directory_name=jyagamon
980,digimon,shawujinmon,,シャウジンモン,SHAWUJINMON,完全体,魔人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=shawujinmon
981,digimon,sandiramon,,サンティラモン,SANDIRAMON,完全体,聖獣型,ウィルス,https://digimon.net/reference/detail.php?directory_name=sandiramon
982,digimon,sanzomon,,サンゾモン,SANZOMON,完全体,僧侶型,ワクチン,https://digimon.net/reference/detail.php?directory_name=sanzomon
983,digimon,sagomon,,サゴモン,SAGOMON,完全体,魔人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=sagomon
984,digimon,cyberdramon,,サイバードラモン,CYBERDRAMON_ANDROID,完全体,サイボーグ型,ワクチン,https://digimon.net/reference/detail.php?directory_name=cyberdramon
985,digimon,gokuwmon,,ゴクウモン,GOKUWMON,完全体,獣人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=gokuwmon
986,digimon,cerberumon,,ケルベロモン,CERBERUMON,完全体,魔獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=cerberumon
987,digimon,kumbhiramon,,クンビラモン,KUMBHIRAMON,完全体,聖獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=kumbhiramon
988,digimon,crescemon,,クレシェモン,CRESCEMON,完全体,魔人型,データ,https://digimon.net/reference/detail.php?directory_name=crescemon
989,digimon,grademon,,グレイドモン,GRADEMON,完全体,戦士型,ワクチン,https://digimon.net/reference/detail.php?directory_name=grademon
990,digimon,grappuleomon,,グラップレオモン,GRAPPULEOMON,完全体,獣人型,ワクチン,https://digimon.net/reference/detail.php?directory_name=grappuleomon
991,digimon,groundramon,,グラウンドラモン,GROUNDRAMON,完全体,地竜型,ウィルス,https://digimon.net/reference/detail.php?directory_name=groundramon
992,digimon,giromon,,ギロモン,GIROMON,完全体,機雷型,ワクチン,https://digimon.net/reference/detail.php?directory_name=giromon
993,digimon,captainhookmon,,キャプテンフックモン,CAPTAINHOOKMON,完全体,海人型,ワクチン,https://digimon.net/reference/detail.php?directory_name=captainhookmon
994,digimon,cannonbeemon,,キャノンビーモン,CANNONBEEMON,完全体,サイボーグ型,ウィルス,https://digimon.net/reference/detail.php?directory_name=cannonbeemon
995,digimon,catchmamemon,,キャッチマメモン,CATCHMAMEMON,完全体,突然変異型,データ,https://digimon.net/reference/detail.php?directory_name=catchmamemon
996,digimon,chimairamon,,キメラモン,CHIMAIRAMON,完全体,合成型,データ,https://digimon.net/reference/detail.php?directory_name=chimairamon
997,digimon,gigadramon,,ギガドラモン,GIGADRAMON,完全体,サイボーグ型,ウィルス,https://digimon.net/reference/detail.php?directory_name=gigadramon
998,digimon,garudamon,,ガルダモン,GARUDAMON,完全体,鳥人型,ワクチン,https://digimon.net/reference/detail.php?directory_name=garudamon
999,digimon,karatenmon,,カラテンモン,KARATENMON,完全体,魔人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=karatenmon
1000,digimon,gerbemon,,ガーベモン,GERBEMON,完全体,突然変異型,ウィルス,https://digimon.net/reference/detail.php?directory_name=gerbemon
1001,digimon,orochimon,,オロチモン,OROCHIMON,完全体,魔竜型,ウィルス,https://digimon.net/reference/detail.php?directory_name=orochimon
1002,digimon,okuwamon,,オオクワモン,OUKUWAMON,完全体,昆虫型,ウィルス,https://digimon.net/reference/detail.php?directory_name=okuwamon
1003,digimon,angewomon,,エンジェウーモン,ANGEWOMON,完全体,大天使型,ワクチン,https://digimon.net/reference/detail.php?directory_name=angewomon
1004,digimon,etemon,,エテモン,ETEMON,完全体,パペット型,ウィルス,https://digimon.net/reference/detail.php?directory_name=etemon
1005,digimon,ex-tyranomon,,エクスティラノモン,EX-TYRANOMON,完全体,パペット型,ワクチン,https://digimon.net/reference/detail.php?directory_name=ex-tyranomon
1006,digimon,earov-dramon,,エアロブイドラモン,EAROV-DRAMON,完全体,聖竜型,ワクチン,https://digimon.net/reference/detail.php?directory_name=earov-dramon
1007,digimon,volcdoramon,,ヴォルクドラモン,VOLCDORAMON,完全体,竜型,データ,https://digimon.net/reference/detail.php?directory_name=volcdoramon
1008,digimon,wingdramon,,ウイングドラモン,WINGDRAMON,完全体,天竜型,ワクチン,https://digimon.net/reference/detail.php?directory_name=wingdramon
1009,digimon,vikaralamon,,ヴィカラーラモン,VIKARALAMON,完全体,聖獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=vikaralamon
