species_id,source_kind,source_id,name_ja,official_level_or_grade,gameplay_origin,balance_tier,archetype,bst,base_hp,base_attack,base_defense,base_speed,base_sp_attack,base_sp_defense,growth_rate,catch_rate,exp_yield,battle_affinity,runtime_status
858,digimon,vulcanusmon,ウルカヌスモン,究極体,project_generated_gameplay_v0_noncanonical,究極体,physical_tank,600,110,105,130,75,75,105,slow,30,240,neutral_v0,playtest_parameter_ready
859,digimon,wargreymon,ウォーグレイモン,究極体,project_generated_gameplay_v0_noncanonical,究極体,swift_physical,600,90,120,85,130,80,95,slow,30,240,neutral_v0,playtest_parameter_ready
860,digimon,venomvamdemon,ヴェノムヴァンデモン,究極体,project_generated_gameplay_v0_noncanonical,究極体,swift_special,600,90,80,89,128,119,94,slow,30,240,neutral_v0,playtest_parameter_ready
861,digimon,venusmon,ウェヌスモン,究極体,project_generated_gameplay_v0_noncanonical,究極体,mixed,600,100,110,90,100,110,90,slow,30,240,neutral_v0,playtest_parameter_ready
862,digimon,valdurmon,ヴァロドゥルモン,究極体,project_generated_gameplay_v0_noncanonical,究極体,special_tank,600,110,75,105,80,105,125,slow,30,240,neutral_v0,playtest_parameter_ready
863,digimon,valkyrimon,ヴァルキリモン,究極体,project_generated_gameplay_v0_noncanonical,究極体,special_tank,600,110,75,105,80,105,125,slow,30,240,neutral_v0,playtest_parameter_ready
864,digimon,vikemon,ヴァイクモン,究極体,project_generated_gameplay_v0_noncanonical,究極体,swift_physical,600,90,120,85,130,80,95,slow,30,240,neutral_v0,playtest_parameter_ready
865,digimon,ebemon,イーバモン,究極体,project_generated_gameplay_v0_noncanonical,究極体,special,600,100,80,95,100,125,100,slow,30,240,neutral_v0,playtest_parameter_ready
866,digimon,ageisdramon,イージスドラモン,究極体,project_generated_gameplay_v0_noncanonical,究極体,swift_special,600,90,80,89,128,119,94,slow,30,240,neutral_v0,playtest_parameter_ready
867,digimon,imperialdramonfightermode,インペリアルドラモン：ファイターモード,究極体,project_generated_gameplay_v0_noncanonical,究極体,balanced,600,100,100,100,100,100,100,slow,30,240,neutral_v0,playtest_parameter_ready
868,digimon,imperialdramonpaladinmode,インペリアルドラモン：パラディンモード,究極体,project_generated_gameplay_v0_noncanonical,究極体,special,600,100,80,95,100,125,100,slow,30,240,neutral_v0,playtest_parameter_ready
869,digimon,imperialdramondragonmode,インペリアルドラモン：ドラゴンモード,究極体,project_generated_gameplay_v0_noncanonical,究極体,special_tank,600,110,75,105,80,105,125,slow,30,240,neutral_v0,playtest_parameter_ready
870,digimon,yggdrasill7d6,イグドラシル＿７Ｄ６,究極体,project_generated_gameplay_v0_noncanonical,究極体,mixed,600,100,110,90,100,110,90,slow,30,240,neutral_v0,playtest_parameter_ready
871,digimon,ulforcevdramon,アルフォースブイドラモン,究極体,project_generated_gameplay_v0_noncanonical,究極体,physical_tank,600,110,105,130,75,75,105,slow,30,240,neutral_v0,playtest_parameter_ready
872,digimon,alphamon:ouryuken,アルファモン：王竜剣,究極体,project_generated_gameplay_v0_noncanonical,究極体,swift_special,600,90,80,89,128,119,94,slow,30,240,neutral_v0,playtest_parameter_ready
873,digimon,alphamon,アルファモン,究極体,project_generated_gameplay_v0_noncanonical,究極体,balanced,600,100,100,100,100,100,100,slow,30,240,neutral_v0,playtest_parameter_ready
874,digimon,ultimatebrakimon,アルティメットブラキモン,究極体,project_generated_gameplay_v0_noncanonical,究極体,special,600,100,80,95,100,125,100,slow,30,240,neutral_v0,playtest_parameter_ready
875,digimon,algomon,アルゴモン,究極体,project_generated_gameplay_v0_noncanonical,究極体,physical,600,100,125,100,95,80,100,slow,30,240,neutral_v0,playtest_parameter_ready
876,digimon,apollomon,アポロモン,究極体,project_generated_gameplay_v0_noncanonical,究極体,physical_tank,600,110,105,130,75,75,105,slow,30,240,neutral_v0,playtest_parameter_ready
877,digimon,apoclymon,アポカリモン,究極体,project_generated_gameplay_v0_noncanonical,究極体,swift_special,600,90,80,89,128,119,94,slow,30,240,neutral_v0,playtest_parameter_ready
878,digimon,anubimon,アヌビモン,究極体,project_generated_gameplay_v0_noncanonical,究極体,physical,600,100,125,100,95,80,100,slow,30,240,neutral_v0,playtest_parameter_ready
879,digimon,armagemon,アーマゲモン,究極体,project_generated_gameplay_v0_noncanonical,究極体,mixed,600,100,110,90,100,110,90,slow,30,240,neutral_v0,playtest_parameter_ready
880,digimon,avengekidmon,アヴェンジキッドモン,究極体,project_generated_gameplay_v0_noncanonical,究極体,balanced,600,100,100,100,100,100,100,slow,30,240,neutral_v0,playtest_parameter_ready
881,digimon,warumonzaemon,ワルもんざえモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,physical,520,87,109,87,82,69,86,slow,60,180,neutral_v0,playtest_parameter_ready
882,digimon,waruseadramon,ワルシードラモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,mixed,520,87,96,78,86,95,78,slow,60,180,neutral_v0,playtest_parameter_ready
883,digimon,wisemon,ワイズモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,balanced,520,87,87,87,87,86,86,slow,60,180,neutral_v0,playtest_parameter_ready
884,digimon,weregarrumon,ワーガルルモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,swift_special,520,78,69,78,111,103,81,slow,60,180,neutral_v0,playtest_parameter_ready
885,digimon,locomon,ロコモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,physical_tank,520,96,91,112,65,65,91,slow,60,180,neutral_v0,playtest_parameter_ready
886,digimon,loaderleomon,ローダーレオモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,mixed,520,87,96,78,86,95,78,slow,60,180,neutral_v0,playtest_parameter_ready
887,digimon,ladydevimon,レディーデビモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,special,520,87,70,83,86,108,86,slow,60,180,neutral_v0,playtest_parameter_ready
888,digimon,luminamon,ルミナモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,balanced,520,87,87,87,87,86,86,slow,60,180,neutral_v0,playtest_parameter_ready
889,digimon,rucemonfalldownmode,ルーチェモン：フォールダウンモード,完全体,project_generated_gameplay_v0_noncanonical,完全体,physical,520,87,109,87,82,69,86,slow,60,180,neutral_v0,playtest_parameter_ready
890,digimon,rookchessmon,ルークチェスモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,physical_tank,520,96,91,112,65,65,91,slow,60,180,neutral_v0,playtest_parameter_ready
891,digimon,lilimon,リリモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,balanced,520,87,87,87,87,86,86,slow,60,180,neutral_v0,playtest_parameter_ready
892,digimon,rapidmon,ラピッドモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,special_tank,520,96,65,91,69,91,108,slow,60,180,neutral_v0,playtest_parameter_ready
893,digimon,lilamon,ライラモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,balanced,520,87,87,87,87,86,86,slow,60,180,neutral_v0,playtest_parameter_ready
894,digimon,rizegreymon,ライズグレイモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,physical,520,87,109,87,82,69,86,slow,60,180,neutral_v0,playtest_parameter_ready
895,digimon,yatagaramon,ヤタガラモン（2006年アニメ版）,完全体,project_generated_gameplay_v0_noncanonical,完全体,swift_special,520,78,69,78,111,103,81,slow,60,180,neutral_v0,playtest_parameter_ready
896,digimon,monzaemon,もんざえモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,special,520,87,70,83,86,108,86,slow,60,180,neutral_v0,playtest_parameter_ready
897,digimon,mephismon,メフィスモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,special,520,87,70,83,86,108,86,slow,60,180,neutral_v0,playtest_parameter_ready
898,digimon,metalmamemon,メタルマメモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,physical_tank,520,96,91,112,65,65,91,slow,60,180,neutral_v0,playtest_parameter_ready
899,digimon,metalfantomon,メタルファントモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,swift_physical,520,79,105,73,112,69,82,slow,60,180,neutral_v0,playtest_parameter_ready
900,digimon,metaltyranomon,メタルティラノモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,special,520,87,70,83,86,108,86,slow,60,180,neutral_v0,playtest_parameter_ready
901,digimon,metalgreymon-v,メタルグレイモン（ワクチン種）,完全体,project_generated_gameplay_v0_noncanonical,完全体,swift_physical,520,79,105,73,112,69,82,slow,60,180,neutral_v0,playtest_parameter_ready
902,digimon,metalgreymon-web,メタルグレイモン（ウィルス種）,完全体,project_generated_gameplay_v0_noncanonical,完全体,mixed,520,87,96,78,86,95,78,slow,60,180,neutral_v0,playtest_parameter_ready
903,digimon,metallifekuwagamon,メタリフェクワガーモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,mixed,520,87,96,78,86,95,78,slow,60,180,neutral_v0,playtest_parameter_ready
904,digimon,megalogrowmon,メガログラウモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,balanced,520,87,87,87,87,86,86,slow,60,180,neutral_v0,playtest_parameter_ready
905,digimon,megadramon,メガドラモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,physical,520,87,109,87,82,69,86,slow,60,180,neutral_v0,playtest_parameter_ready
906,digimon,megaseadramon,メガシードラモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,special_tank,520,96,65,91,69,91,108,slow,60,180,neutral_v0,playtest_parameter_ready
907,digimon,meicrackmon,メイクラックモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,swift_physical,520,79,105,73,112,69,82,slow,60,180,neutral_v0,playtest_parameter_ready
908,digimon,mihiramon,ミヒラモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,balanced,520,87,87,87,87,86,86,slow,60,180,neutral_v0,playtest_parameter_ready
909,digimon,mistymon,ミスティモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,swift_special,520,78,69,78,111,103,81,slow,60,180,neutral_v0,playtest_parameter_ready
910,digimon,mammon,マンモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,swift_physical,520,79,105,73,112,69,82,slow,60,180,neutral_v0,playtest_parameter_ready
911,digimon,marindevimon,マリンデビモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,mixed,520,87,96,78,86,95,78,slow,60,180,neutral_v0,playtest_parameter_ready
912,digimon,mametyramon,マメティラモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,special,520,87,70,83,86,108,86,slow,60,180,neutral_v0,playtest_parameter_ready
913,digimon,mamemon,マメモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,balanced,520,87,87,87,87,86,86,slow,60,180,neutral_v0,playtest_parameter_ready
914,digimon,mummymon,マミーモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,physical,520,87,109,87,82,69,86,slow,60,180,neutral_v0,playtest_parameter_ready
915,digimon,machgaogamon,マッハガオガモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,special,520,87,70,83,86,108,86,slow,60,180,neutral_v0,playtest_parameter_ready
916,digimon,matadrmon,マタドゥルモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,physical,520,87,109,87,82,69,86,slow,60,180,neutral_v0,playtest_parameter_ready
917,digimon,mastertyranomon,マスターティラノモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,physical_tank,520,96,91,112,65,65,91,slow,60,180,neutral_v0,playtest_parameter_ready
918,digimon,majiramon,マジラモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,special,520,87,70,83,86,108,86,slow,60,180,neutral_v0,playtest_parameter_ready
919,digimon,makuramon,マクラモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,physical,520,87,109,87,82,69,86,slow,60,180,neutral_v0,playtest_parameter_ready
920,digimon,mermaimon,マーメイモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,swift_physical,520,79,105,73,112,69,82,slow,60,180,neutral_v0,playtest_parameter_ready
921,digimon,volcamon,ボルケーモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,mixed,520,87,96,78,86,95,78,slow,60,180,neutral_v0,playtest_parameter_ready
922,digimon,holyangemon,ホーリーエンジェモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,swift_physical,520,79,105,73,112,69,82,slow,60,180,neutral_v0,playtest_parameter_ready
923,digimon,whamon,ホエーモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,special_tank,520,96,65,91,69,91,108,slow,60,180,neutral_v0,playtest_parameter_ready
924,digimon,betsumon,ベツモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,physical_tank,520,96,91,112,65,65,91,slow,60,180,neutral_v0,playtest_parameter_ready
925,digimon,vademon2,ベーダモン（X抗体）,完全体,project_generated_gameplay_v0_noncanonical,完全体,swift_special,520,78,69,78,111,103,81,slow,60,180,neutral_v0,playtest_parameter_ready
926,digimon,vademon,ベーダモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,special_tank,520,96,65,91,69,91,108,slow,60,180,neutral_v0,playtest_parameter_ready
927,digimon,blossomon,ブロッサモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,special,520,87,70,83,86,108,86,slow,60,180,neutral_v0,playtest_parameter_ready
928,digimon,flaremon,フレアモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,balanced,520,87,87,87,87,86,86,slow,60,180,neutral_v0,playtest_parameter_ready
929,digimon,bluemeramon,ブルーメラモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,physical,520,87,109,87,82,69,86,slow,60,180,neutral_v0,playtest_parameter_ready
930,digimon,blackmegalogrowmon,ブラックメガログラウモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,physical_tank,520,96,91,112,65,65,91,slow,60,180,neutral_v0,playtest_parameter_ready
931,digimon,phelesmon,フェレスモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,swift_physical,520,79,105,73,112,69,82,slow,60,180,neutral_v0,playtest_parameter_ready
932,digimon,fantomon,ファントモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,swift_special,520,78,69,78,111,103,81,slow,60,180,neutral_v0,playtest_parameter_ready
933,digimon,hippogriffomon,ヒポグリフォモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,mixed,520,87,96,78,86,95,78,slow,60,180,neutral_v0,playtest_parameter_ready
934,digimon,picklemon,ピッコロモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,special,520,87,70,83,86,108,86,slow,60,180,neutral_v0,playtest_parameter_ready
935,digimon,bigmamemon,ビッグマメモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,special_tank,520,96,65,91,69,91,108,slow,60,180,neutral_v0,playtest_parameter_ready
936,digimon,bishopchessmon,ビショップチェスモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,physical_tank,520,96,91,112,65,65,91,slow,60,180,neutral_v0,playtest_parameter_ready
937,digimon,hisyaryumon,ヒシャリュウモン,完全体,project_generated_gameplay_v0_noncanonical,完全体,special,520,87,70,83,86,108,86,slow,60,180,neutral_v0,playtest_parameter_ready
