species_id,internal_name,source_kind,source_id,official_type,official_attribute,sprite_family,donor_species_id,donor_species_constant,donor_assignment,palette_preset,override_asset
1452,DM1452,appmon,appmon_132,タップ,エンタメ,base,294,SPECIES_LOUDRED,family_cycle_v0,base,
1453,DM1453,appmon,appmon_133,タップ,ライフ,base,295,SPECIES_EXPLOUD,family_cycle_v0,base,
1454,DM1454,appmon,appmon_134,フリック,ソーシャル,base,296,SPECIES_MAKUHITA,family_cycle_v0,base,
1455,DM1455,appmon,appmon_135,フリック,ナビ,base,297,SPECIES_HARIYAMA,family_cycle_v0,base,
1456,DM1456,appmon,appmon_136,フリック,ツール,base,298,SPECIES_AZURILL,family_cycle_v0,base,
1457,DM1457,appmon,appmon_137,フリック,システム,base,299,SPECIES_NOSEPASS,family_cycle_v0,base,
1458,DM1458,appmon,appmon_138,フリック,ゲーム,base,300,SPECIES_SKITTY,family_cycle_v0,base,
1459,DM1459,appmon,appmon_139,フリック,エンタメ,base,301,SPECIES_DELCATTY,family_cycle_v0,base,
1460,DM1460,appmon,appmon_140,フリック,ライフ,base,302,SPECIES_SABLEYE,family_cycle_v0,base,
1461,DM1461,appmon,appmon_141,スワイプ,ソーシャル,base,303,SPECIES_MAWILE,family_cycle_v0,base,
1462,DM1462,appmon,appmon_142,スワイプ,ナビ,base,304,SPECIES_ARON,family_cycle_v0,base,
1463,DM1463,appmon,appmon_143,スワイプ,ツール,base,305,SPECIES_LAIRON,family_cycle_v0,base,
1464,DM1464,appmon,appmon_144,スワイプ,システム,base,306,SPECIES_AGGRON,family_cycle_v0,base,
1465,DM1465,appmon,appmon_145,スワイプ,ゲーム,base,307,SPECIES_MEDITITE,family_cycle_v0,base,
1466,DM1466,appmon,appmon_146,スワイプ,エンタメ,base,308,SPECIES_MEDICHAM,family_cycle_v0,base,
1467,DM1467,appmon,appmon_147,スワイプ,ライフ,base,309,SPECIES_ELECTRIKE,family_cycle_v0,base,
1468,DM1468,appmon,appmon_148,開放,不明,base,310,SPECIES_MANECTRIC,family_cycle_v0,base,
